predict,label
0.7670420408248901,1.0
0.8762833476066589,1.0
0.9183593988418579,1.0
0.21477632224559784,0.0
0.9767014980316162,1.0
0.006293068174272776,0.0
0.08606671541929245,0.0
0.7146278619766235,0.0
0.6500486731529236,1.0
0.06185842305421829,0.0
0.8661091327667236,0.0
0.9250792860984802,1.0
0.029162021353840828,1.0
0.9133041501045227,0.0
0.05371271073818207,0.0
0.17111286520957947,0.0
0.8289331793785095,1.0
0.6294716000556946,1.0
0.9768779277801514,1.0
0.008168849162757397,0.0
0.07016459852457047,0.0
0.575734555721283,1.0
0.9729837775230408,0.0
0.23657241463661194,0.0
0.02286648005247116,0.0
0.07626514136791229,1.0
0.7262515425682068,1.0
0.9449332356452942,1.0
0.9494006633758545,1.0
0.06050553917884827,0.0
0.010349219664931297,0.0
0.11128660291433334,1.0
0.9608073234558105,1.0
0.6383798122406006,1.0
0.020366597920656204,0.0
0.055842045694589615,0.0
0.8936720490455627,1.0
0.11834890395402908,0.0
0.24139262735843658,0.0
0.8914971351623535,1.0
0.6146856546401978,0.0
0.916568398475647,1.0
0.04995271936058998,0.0
0.7246742248535156,1.0
0.7721995711326599,1.0
0.8094277381896973,1.0
0.012079393491148949,0.0
0.16636696457862854,0.0
0.009924239479005337,0.0
0.09063077718019485,1.0
0.009491941891610622,0.0
0.0638079047203064,0.0
0.9498625993728638,1.0
0.003976080566644669,0.0
0.3588229715824127,0.0
0.21402418613433838,0.0
0.8586002588272095,0.0
0.8760039806365967,1.0
0.8151848912239075,0.0
0.10471887141466141,0.0
0.87080317735672,1.0
0.0015059715369716287,0.0
0.009096793830394745,0.0
0.054067645221948624,0.0
0.37859246134757996,0.0
0.9929848313331604,0.0
0.9671732783317566,1.0
0.00937044620513916,0.0
0.0002076313248835504,0.0
0.9954535961151123,1.0
0.2300707995891571,0.0
0.026235194876790047,0.0
0.006933487951755524,0.0
0.48763900995254517,0.0
0.04625844955444336,0.0
0.9976086616516113,1.0
0.28976428508758545,0.0
0.6500486731529236,1.0
0.0009203639929182827,0.0
0.972445011138916,1.0
0.9926902651786804,1.0
0.9818270802497864,0.0
0.09411352127790451,0.0
0.46828147768974304,0.0
0.04193110391497612,0.0
0.21011953055858612,1.0
0.006668877322226763,0.0
0.9830350875854492,1.0
0.0004702209262177348,0.0
0.0042371805757284164,0.0
0.9090260863304138,1.0
0.019310185685753822,0.0
0.5839223265647888,1.0
0.7977401614189148,1.0
0.5064308047294617,0.0
0.9776795506477356,1.0
0.9684070348739624,1.0
0.8840751647949219,1.0
0.6568819880485535,1.0
0.6910808086395264,1.0
0.2158220112323761,0.0
0.4868026077747345,1.0
0.19852504134178162,1.0
0.020868226885795593,0.0
0.04643332585692406,1.0
0.3080965280532837,0.0
0.9460224509239197,1.0
0.09620828181505203,0.0
0.0021363866981118917,0.0
0.05244303122162819,1.0
0.7277021408081055,1.0
0.8409191370010376,1.0
0.24637287855148315,0.0
0.07511571794748306,1.0
0.978239119052887,1.0
0.8625757694244385,1.0
0.8078233599662781,0.0
0.008952487260103226,1.0
0.6708536148071289,1.0
0.10240814834833145,0.0
0.8264181613922119,1.0
0.9288698434829712,1.0
0.988248348236084,1.0
0.5839223265647888,1.0
0.834480345249176,1.0
0.9931035041809082,1.0
0.08764626085758209,0.0
0.1614256650209427,1.0
0.021804120391607285,0.0
0.3990057110786438,0.0
0.9423456192016602,1.0
0.8459000587463379,1.0
0.012222815304994583,0.0
0.0007064914098009467,0.0
0.3802211582660675,0.0
0.11988107115030289,0.0
0.1944742351770401,0.0
0.0018386406591162086,1.0
0.06550903618335724,0.0
0.9221855401992798,1.0
0.37924322485923767,1.0
0.01646159030497074,0.0
0.7230503559112549,0.0
0.11238901317119598,0.0
0.021815218031406403,1.0
0.9503865838050842,1.0
0.014458665624260902,0.0
0.6426321268081665,1.0
0.9037540555000305,0.0
0.5541456341743469,0.0
0.7797167897224426,1.0
0.9310689568519592,1.0
0.8235982060432434,1.0
0.9201760292053223,1.0
0.5894553065299988,1.0
0.7892616987228394,1.0
0.0027863597497344017,0.0
0.020942505449056625,0.0
0.004079743754118681,0.0
0.9906874299049377,1.0
0.04067177325487137,0.0
0.9222419857978821,1.0
0.013555170968174934,0.0
0.12435725331306458,0.0
0.030148567631840706,1.0
0.06938465684652328,1.0
0.9634288549423218,1.0
0.23258911073207855,0.0
0.31369462609291077,1.0
0.9369101524353027,0.0
0.09677482396364212,1.0
0.5974753499031067,1.0
0.015562775544822216,0.0
0.016197575256228447,0.0
0.03068016842007637,0.0
0.006261390168219805,0.0
0.15934032201766968,1.0
0.006271468475461006,0.0
0.8328726887702942,0.0
0.05249416455626488,0.0
0.989154040813446,1.0
0.021519238129258156,0.0
0.9610036015510559,1.0
0.9696799516677856,1.0
0.7103232741355896,1.0
0.055650241672992706,0.0
0.9606084227561951,1.0
0.6038185954093933,0.0
0.28308311104774475,0.0
0.0030285201501101255,0.0
0.00998454075306654,1.0
0.8351348638534546,1.0
0.07214304804801941,0.0
0.5045090317726135,0.0
0.004034711048007011,0.0
0.9650992751121521,1.0
0.8188391327857971,1.0
0.03893104940652847,0.0
0.8511542677879333,1.0
0.4263514578342438,1.0
0.09544447809457779,0.0
0.8563538789749146,1.0
0.45384079217910767,0.0
0.015901243314146996,0.0
0.03462034463882446,0.0
0.9602981805801392,1.0
0.9455337524414062,1.0
0.8867526054382324,1.0
0.0013442272320389748,0.0
0.7591311931610107,1.0
0.026186369359493256,0.0
0.8820257186889648,0.0
0.8538364768028259,1.0
0.04584503546357155,0.0
0.7276676297187805,1.0
0.9333398938179016,1.0
0.0002518803521525115,0.0
0.9301243424415588,0.0
0.05276747792959213,0.0
0.22011889517307281,0.0
0.3419437110424042,1.0
0.217223659157753,0.0
0.005849217996001244,0.0
0.0074133859016001225,0.0
0.9056137800216675,1.0
0.4721544682979584,0.0
0.6951915621757507,1.0
0.8336132168769836,1.0
0.9604501128196716,1.0
0.9352036118507385,1.0
0.028627384454011917,0.0
0.32083988189697266,0.0
0.9389610886573792,1.0
0.9220983386039734,1.0
0.9804722666740417,1.0
0.2093358039855957,0.0
0.05877656862139702,0.0
0.940017819404602,1.0
0.4132236838340759,0.0
0.4864906072616577,0.0
0.662253737449646,1.0
0.498782753944397,0.0
0.21184614300727844,1.0
0.0008014116319827735,0.0
0.8910582065582275,0.0
0.04238718003034592,0.0
0.004314339719712734,0.0
0.006764190271496773,0.0
0.004079743754118681,0.0
0.8625757694244385,1.0
0.18096929788589478,0.0
0.20649300515651703,0.0
0.9973481893539429,1.0
0.9036704897880554,1.0
0.9454612731933594,1.0
0.9940661191940308,1.0
0.006271468475461006,0.0
0.3689892590045929,1.0
0.009986049495637417,0.0
0.9317632913589478,1.0
0.006479674484580755,0.0
0.034953974187374115,0.0
0.006166773848235607,0.0
0.600601851940155,1.0
0.1220116838812828,0.0
0.08674086630344391,0.0
0.7593273520469666,1.0
0.9988834261894226,1.0
0.9619953632354736,1.0
0.05709019675850868,1.0
0.8894152641296387,0.0
0.11016872525215149,0.0
0.9416122436523438,1.0
0.6232843995094299,0.0
0.8884186744689941,0.0
0.9712057709693909,1.0
0.961340606212616,1.0
0.043935954570770264,0.0
0.03694749251008034,0.0
0.9191824793815613,1.0
0.9907522201538086,1.0
0.056880515068769455,0.0
0.01791142113506794,0.0
0.6311609148979187,1.0
0.8766648769378662,1.0
0.37859246134757996,0.0
0.07979724556207657,0.0
0.16030119359493256,0.0
0.7341926693916321,1.0
0.9817492961883545,1.0
0.040949635207653046,1.0
0.21706025302410126,0.0
0.8576589822769165,1.0
0.9805505275726318,1.0
0.07366704195737839,1.0
0.026081649586558342,0.0
0.8705227375030518,1.0
0.34535670280456543,1.0
0.7483916878700256,0.0
0.9841732978820801,1.0
0.9967204928398132,1.0
0.9944345355033875,1.0
0.022222163155674934,0.0
0.7875284552574158,1.0
0.6321306228637695,0.0
0.9335469007492065,1.0
0.7872564792633057,0.0
0.06160822883248329,0.0
0.00020811910508200526,0.0
0.9429907202720642,1.0
0.9930441975593567,1.0
0.020137224346399307,0.0
2.655526805028785e-05,0.0
0.9392635822296143,1.0
0.6461589336395264,0.0
0.040294893085956573,0.0
0.09341320395469666,0.0
0.9989843964576721,1.0
0.2241390347480774,0.0
0.11688298732042313,0.0
0.8415248394012451,1.0
0.8352675437927246,1.0
0.013621861115098,0.0
0.028612760826945305,0.0
0.567158579826355,1.0
0.10639430582523346,0.0
0.9693803191184998,1.0
0.7804977297782898,1.0
0.018004432320594788,0.0
0.9386965036392212,1.0
0.0032716093119233847,0.0
0.964665949344635,1.0
0.976582944393158,1.0
0.9427058100700378,1.0
0.9422810673713684,1.0
0.9167711138725281,1.0
0.9363075494766235,1.0
0.0014827839331701398,0.0
0.08764626085758209,0.0
0.6246559023857117,1.0
0.5970190167427063,1.0
0.164315328001976,1.0
0.9022952914237976,1.0
0.9784343838691711,0.0
0.06747233867645264,0.0
0.7602604627609253,1.0
0.0032124430872499943,0.0
0.4480983018875122,1.0
0.8940094709396362,1.0
0.0697249174118042,0.0
0.001271967776119709,0.0
0.019618360325694084,0.0
0.001435285434126854,0.0
0.8441780209541321,1.0
0.6135218143463135,1.0
0.2641904056072235,0.0
0.03149779886007309,1.0
0.1216946691274643,0.0
0.01721923239529133,0.0
0.8404940366744995,1.0
0.7688126564025879,0.0
0.38204553723335266,1.0
0.023452172055840492,0.0
0.0034993242006748915,0.0
0.0911623015999794,0.0
0.01042211428284645,0.0
0.40407440066337585,1.0
0.9478143453598022,1.0
0.9480436444282532,1.0
0.0015521773602813482,0.0
0.20788885653018951,0.0
0.47487807273864746,1.0
0.9652983546257019,1.0
0.7022499442100525,1.0
0.27379757165908813,0.0
0.90303635597229,1.0
0.02217302843928337,0.0
0.03218669444322586,1.0
0.9040178656578064,1.0
0.5441449880599976,0.0
0.0030008372850716114,0.0
0.31029191613197327,0.0
0.04238181188702583,0.0
0.01628737337887287,0.0
0.9582692980766296,1.0
0.9752098917961121,1.0
0.7384943962097168,0.0
0.026689965277910233,0.0
0.9982184767723083,1.0
0.9254904985427856,1.0
0.021419622004032135,0.0
0.7804427742958069,0.0
0.9733858108520508,1.0
0.9602987170219421,1.0
0.16877306997776031,0.0
0.044347234070301056,0.0
0.012067529372870922,0.0
0.2271580845117569,1.0
0.10085877031087875,0.0
0.8906837105751038,1.0
0.6740972399711609,1.0
0.81672602891922,1.0
0.0032124430872499943,0.0
